transaction_id,user_id,merchant_id,merchant_category,amount,txn_timestamp,is_fraud
T103176,U10248,M1001,utilities,83.24,2026-04-07 13:28:00,0
T102811,U10164,M1006,grocery,20.25,2026-04-07 13:37:32,0
T101755,U10071,M1041,utilities,51.66,2026-04-07 14:27:10,0
T104516,U10266,M1010,gambling,53.68,2026-04-07 14:47:28,0
T101605,U10105,M1027,fashion,29.23,2026-04-07 14:49:38,0
T105164,U10002,M1004,crypto,27.17,2026-04-07 14:53:24,0
T105983,U10152,M1006,grocery,33.96,2026-04-07 14:58:02,0
T100066,U10124,M1032,grocery,18.61,2026-04-07 15:45:58,0
T106812,U10253,M1008,travel,37.91,2026-04-07 15:56:26,0
T106573,U10069,M1038,travel,30.45,2026-04-07 15:57:45,0
T101016,U10143,M1033,gambling,14.14,2026-04-07 16:03:07,0
T105461,U10159,M1007,restaurant,156.82,2026-04-07 16:12:06,0
T103009,U10139,M1005,fashion,88.45,2026-04-07 16:35:03,0
T101607,U10165,M1035,grocery,48.5,2026-04-07 16:56:52,0
T103357,U10076,M1012,utilities,113.58,2026-04-07 18:06:09,0
T104028,U10115,M1012,utilities,52.27,2026-04-07 20:08:02,0
T102006,U10155,M1002,restaurant,715.64,2026-04-07 20:16:05,0
T107705,U10016,M1014,utilities,103.57,2026-04-07 20:46:50,0
T105247,U10170,M1000,grocery,21.09,2026-04-07 21:23:48,0
T102799,U10117,M1019,crypto,99.76,2026-04-07 22:20:25,0
T107877,U10230,M1042,utilities,38.71,2026-04-07 22:32:21,0
T100023,U10155,M1050,utilities,117.59,2026-04-07 22:46:12,0
T105976,U10234,M1028,gambling,17.69,2026-04-07 22:54:18,0
T100126,U10195,M1051,electronics,27.37,2026-04-07 23:45:20,0
T104554,U10190,M1021,gaming,7.79,2026-04-07 23:45:22,0
T102089,U10219,M1030,crypto,14.89,2026-04-07 23:45:23,0
T104864,U10118,M1016,gambling,93.67,2026-04-08 00:08:16,0
T107711,U10061,M1044,grocery,68.03,2026-04-08 00:17:25,0
T106409,U10212,M1042,utilities,27.87,2026-04-08 00:22:28,0
T102332,U10114,M1024,utilities,32.13,2026-04-08 00:26:15,0
T102711,U10264,M1051,electronics,24.93,2026-04-08 01:33:02,0
T106461,U10225,M1031,travel,61.47,2026-04-08 03:57:05,0
T103793,U10007,M1010,gambling,25.84,2026-04-08 04:20:17,0
T107156,U10094,M1026,crypto,98.42,2026-04-08 04:24:17,0
T101666,U10277,M1051,electronics,88.69,2026-04-08 04:52:31,0
T105832,U10181,M1032,grocery,12.12,2026-04-08 05:29:46,0
T102769,U10035,M1002,restaurant,83.15,2026-04-08 05:38:35,0
T100135,U10291,M1055,grocery,49.15,2026-04-08 06:06:40,0
T105228,U10021,M1056,gambling,122.85,2026-04-08 06:10:03,0
T101569,U10186,M1044,grocery,41.39,2026-04-08 06:55:02,0
T104357,U10193,M1023,pharmacy,12.84,2026-04-08 06:57:31,0
T106722,U10187,M1044,grocery,114.85,2026-04-08 07:17:43,0
T102135,U10149,M1040,electronics,72.68,2026-04-08 07:39:26,0
T107978,U10058,M1003,crypto,24.26,2026-04-08 07:50:47,0
T100124,U10028,M1028,gambling,43.45,2026-04-08 08:29:09,0
T106200,U10065,M1024,utilities,13.39,2026-04-08 08:32:26,0
T103788,U10149,M1004,crypto,47.39,2026-04-08 08:36:04,0
T101482,U10003,M1012,utilities,34.43,2026-04-08 08:46:34,0
T105635,U10104,M1059,restaurant,13.25,2026-04-08 09:02:54,0
T105723,U10258,M1038,travel,7.72,2026-04-08 10:06:13,0
T103032,U10295,M1032,grocery,27.38,2026-04-08 10:15:22,0
T102055,U10115,M1050,utilities,45.54,2026-04-08 10:49:27,0
T101578,U10124,M1013,utilities,70.18,2026-04-08 10:56:52,0
T106210,U10246,M1051,electronics,7.11,2026-04-08 11:13:47,0
T101835,U10062,M1002,restaurant,58.96,2026-04-08 11:14:19,0
T104928,U10100,M1043,gaming,22.4,2026-04-08 11:18:15,0
T102238,U10225,M1056,gambling,73.92,2026-04-08 11:32:45,0
T102762,U10125,M1049,utilities,125.3,2026-04-08 11:35:10,0
T100757,U10026,M1024,utilities,25.95,2026-04-08 12:44:30,0
T100679,U10043,M1005,fashion,94.23,2026-04-08 12:50:51,0
T106049,U10024,M1046,crypto,25.44,2026-04-08 12:51:58,1
T101488,U10021,M1031,travel,327.45,2026-04-08 12:58:22,0
T105852,U10223,M1048,restaurant,69.21,2026-04-08 13:30:01,0
T101645,U10200,M1021,gaming,18.38,2026-04-08 13:30:31,0
T101027,U10136,M1006,grocery,62.34,2026-04-08 13:47:41,0
T103363,U10098,M1014,utilities,16.76,2026-04-08 14:08:21,0
T102577,U10099,M1018,fashion,19.2,2026-04-08 14:24:08,0
T101728,U10089,M1045,pharmacy,34.9,2026-04-08 14:59:12,0
T105958,U10144,M1014,utilities,13.59,2026-04-08 15:19:17,0
T103307,U10277,M1039,restaurant,19.57,2026-04-08 15:23:14,0
T106913,U10265,M1041,utilities,68.62,2026-04-08 16:14:01,0
T105391,U10027,M1005,fashion,60.56,2026-04-08 17:13:04,0
T107139,U10174,M1017,electronics,11.1,2026-04-08 17:48:44,0
T102222,U10029,M1004,crypto,125.95,2026-04-08 18:11:47,0
T100948,U10092,M1024,utilities,220.87,2026-04-08 19:06:35,0
T100799,U10021,M1007,restaurant,37.91,2026-04-08 19:31:40,0
T107652,U10102,M1041,utilities,52.16,2026-04-08 19:40:32,0
T101011,U10009,M1035,grocery,116.5,2026-04-08 19:43:27,0
T107031,U10035,M1024,utilities,47.4,2026-04-08 20:19:00,0
T100219,U10033,M1010,gambling,56.37,2026-04-08 20:21:54,1
T100924,U10132,M1037,fashion,263.45,2026-04-08 20:38:42,0
T103890,U10168,M1029,crypto,61.15,2026-04-08 20:53:26,0
T100557,U10173,M1059,restaurant,92.19,2026-04-08 21:47:47,0
T106813,U10159,M1024,utilities,55.78,2026-04-08 22:11:48,0
T103812,U10215,M1032,grocery,18.24,2026-04-08 22:30:59,0
T107651,U10134,M1002,restaurant,49.08,2026-04-08 22:55:10,0
T100054,U10014,M1003,crypto,20.9,2026-04-08 23:04:42,0
T105599,U10177,M1014,utilities,38.82,2026-04-08 23:27:28,0
T104953,U10157,M1007,restaurant,7.47,2026-04-08 23:28:55,0
T104415,U10053,M1007,restaurant,22.99,2026-04-08 23:35:28,1
T105120,U10051,M1050,utilities,9.86,2026-04-09 00:03:19,0
T106043,U10296,M1055,grocery,29.5,2026-04-09 00:12:15,0
T102139,U10107,M1021,gaming,68.06,2026-04-09 00:39:01,0
T101030,U10182,M1042,utilities,25.26,2026-04-09 00:55:09,0
T100161,U10005,M1028,gambling,53.55,2026-04-09 01:29:09,0
T103237,U10036,M1025,restaurant,53.03,2026-04-09 02:27:25,0
T107990,U10189,M1043,gaming,49.78,2026-04-09 03:05:31,0
T100887,U10111,M1012,utilities,39.93,2026-04-09 03:16:31,0
T106377,U10253,M1051,electronics,109.0,2026-04-09 03:17:24,0
T104065,U10226,M1009,grocery,42.37,2026-04-09 03:21:45,0
T105357,U10052,M1019,crypto,10.87,2026-04-09 03:21:53,0
T107687,U10095,M1023,pharmacy,62.21,2026-04-09 03:40:58,0
T100784,U10089,M1006,grocery,137.97,2026-04-09 04:03:02,0
T107260,U10047,M1049,utilities,19.75,2026-04-09 05:00:36,0
T100549,U10207,M1001,utilities,77.35,2026-04-09 05:33:13,0
T100464,U10155,M1035,grocery,110.94,2026-04-09 05:44:58,0
T104423,U10013,M1003,crypto,21.69,2026-04-09 06:11:28,0
T100771,U10101,M1043,gaming,25.16,2026-04-09 06:16:04,0
T100722,U10052,M1010,gambling,38.78,2026-04-09 07:25:24,0
T102373,U10299,M1010,gambling,4.31,2026-04-09 07:28:58,0
T101530,U10251,M1001,utilities,8.46,2026-04-09 07:33:01,0
T100053,U10221,M1006,grocery,27.15,2026-04-09 07:39:01,0
T107121,U10298,M1016,gambling,34.01,2026-04-09 07:53:03,0
T106675,U10206,M1013,utilities,7.87,2026-04-09 08:11:19,0
T104686,U10174,M1040,electronics,16.19,2026-04-09 08:14:27,0
T106114,U10247,M1010,gambling,12.99,2026-04-09 08:26:07,0
T107783,U10260,M1048,restaurant,16.91,2026-04-09 08:33:27,0
T107845,U10288,M1059,restaurant,41.46,2026-04-09 08:41:51,0
T107951,U10075,M1058,utilities,52.6,2026-04-09 08:43:33,0
T106445,U10075,M1051,electronics,24.7,2026-04-09 10:02:23,0
T106605,U10057,M1053,crypto,60.34,2026-04-09 10:25:33,0
T103301,U10159,M1037,fashion,59.58,2026-04-09 10:42:42,0
T101612,U10063,M1034,fashion,47.55,2026-04-09 11:04:31,0
T100965,U10252,M1026,crypto,88.94,2026-04-09 11:28:24,0
T103280,U10116,M1001,utilities,26.6,2026-04-09 11:36:17,0
T101833,U10040,M1035,grocery,14.96,2026-04-09 11:39:02,0
T107824,U10130,M1053,crypto,12.77,2026-04-09 12:15:43,0
T104294,U10243,M1006,grocery,86.77,2026-04-09 12:27:17,0
T107641,U10180,M1017,electronics,163.75,2026-04-09 12:42:13,0
T101070,U10064,M1041,utilities,10.99,2026-04-09 13:42:20,0
T101202,U10237,M1023,pharmacy,22.16,2026-04-09 13:54:19,0
T102586,U10274,M1052,gaming,14.06,2026-04-09 13:54:31,0
T107693,U10203,M1052,gaming,12.05,2026-04-09 14:09:50,0
T102495,U10072,M1051,electronics,53.73,2026-04-09 14:28:47,0
T103791,U10162,M1025,restaurant,38.13,2026-04-09 14:47:22,0
T104158,U10270,M1056,gambling,201.62,2026-04-09 14:54:19,0
T103303,U10006,M1035,grocery,28.25,2026-04-09 15:15:45,0
T102556,U10161,M1049,utilities,61.42,2026-04-09 15:34:31,0
T105540,U10002,M1019,crypto,24.93,2026-04-09 16:39:53,0
T101254,U10004,M1046,crypto,39.06,2026-04-09 16:52:39,0
T104887,U10047,M1023,pharmacy,32.38,2026-04-09 17:27:38,0
T103529,U10026,M1008,travel,40.13,2026-04-09 17:37:12,0
T103825,U10294,M1034,fashion,69.53,2026-04-09 17:49:55,0
T102913,U10023,M1036,fashion,19.43,2026-04-09 19:01:30,0
T102922,U10209,M1044,grocery,15.55,2026-04-09 19:05:35,0
T107146,U10295,M1059,restaurant,43.21,2026-04-09 19:23:16,0
T103639,U10113,M1011,pharmacy,21.49,2026-04-09 19:31:19,0
T103538,U10042,M1012,utilities,44.4,2026-04-09 20:21:11,0
T104761,U10046,M1055,grocery,31.27,2026-04-09 21:32:13,0
T102267,U10011,M1054,crypto,14.97,2026-04-09 22:03:06,0
T105697,U10025,M1024,utilities,44.21,2026-04-09 22:04:55,0
T106053,U10067,M1021,gaming,42.64,2026-04-09 22:33:28,0
T105639,U10075,M1047,fashion,14.34,2026-04-09 22:59:52,0
T105689,U10145,M1043,gaming,35.04,2026-04-09 23:27:36,0
T100538,U10141,M1028,gambling,733.39,2026-04-09 23:33:14,0
T101371,U10238,M1053,crypto,16.0,2026-04-10 00:17:10,0
T102246,U10139,M1015,utilities,57.35,2026-04-10 00:18:33,0
T104566,U10215,M1008,travel,25.58,2026-04-10 00:25:33,0
T105069,U10201,M1012,utilities,42.08,2026-04-10 00:34:15,0
T107785,U10123,M1037,fashion,21.11,2026-04-10 01:12:21,0
T100706,U10184,M1052,gaming,52.81,2026-04-10 01:16:53,0
T104293,U10076,M1020,gambling,36.54,2026-04-10 01:33:03,0
T103227,U10037,M1017,electronics,146.02,2026-04-10 02:16:48,0
T106182,U10151,M1031,travel,53.67,2026-04-10 02:37:49,0
T100759,U10292,M1006,grocery,72.27,2026-04-10 02:47:05,0
T103403,U10285,M1008,travel,29.24,2026-04-10 03:06:57,0
T103352,U10200,M1025,restaurant,7.35,2026-04-10 03:36:11,0
T104549,U10231,M1023,pharmacy,29.32,2026-04-10 04:17:11,0
T104954,U10188,M1019,crypto,65.31,2026-04-10 04:35:34,0
T104103,U10143,M1023,pharmacy,9.41,2026-04-10 04:45:56,0
T103107,U10227,M1026,crypto,11.25,2026-04-10 04:47:14,0
T105046,U10206,M1057,electronics,6.5,2026-04-10 04:59:42,0
T105388,U10060,M1059,restaurant,145.78,2026-04-10 05:04:52,0
T102106,U10266,M1052,gaming,150.7,2026-04-10 05:16:38,0
T102651,U10045,M1038,travel,9.67,2026-04-10 05:35:09,0
T107773,U10194,M1044,grocery,87.97,2026-04-10 06:17:14,0
T103057,U10272,M1001,utilities,53.96,2026-04-10 06:26:32,0
T103587,U10274,M1041,utilities,27.98,2026-04-10 06:37:36,0
T103766,U10297,M1024,utilities,32.52,2026-04-10 07:04:54,0
T104878,U10254,M1015,utilities,41.64,2026-04-10 07:33:44,0
T101975,U10289,M1011,pharmacy,8.67,2026-04-10 07:38:16,0
T101528,U10010,M1053,crypto,15.91,2026-04-10 07:51:43,0
T107456,U10077,M1050,utilities,73.67,2026-04-10 07:54:44,0
T106559,U10220,M1041,utilities,253.21,2026-04-10 08:17:12,0
T100512,U10171,M1008,travel,55.18,2026-04-10 08:46:38,0
T101658,U10050,M1046,crypto,46.25,2026-04-10 08:59:55,0
T104666,U10229,M1004,crypto,10.43,2026-04-10 09:25:17,0
T107385,U10017,M1037,fashion,55.09,2026-04-10 10:24:03,0
T102175,U10268,M1032,grocery,14.03,2026-04-10 10:26:57,0
T106671,U10041,M1052,gaming,5.85,2026-04-10 11:03:34,0
T105699,U10263,M1041,utilities,15.59,2026-04-10 12:55:53,0
T100200,U10087,M1012,utilities,69.36,2026-04-10 13:06:46,0
T106218,U10292,M1014,utilities,103.05,2026-04-10 13:08:29,0
T107484,U10159,M1057,electronics,116.28,2026-04-10 13:59:30,0
T101595,U10060,M1054,crypto,29.14,2026-04-10 14:04:30,0
T105313,U10061,M1047,fashion,52.79,2026-04-10 14:31:39,0
T104955,U10233,M1047,fashion,47.37,2026-04-10 14:52:49,0
T105504,U10037,M1057,electronics,10.68,2026-04-10 15:01:04,0
T104538,U10265,M1003,crypto,66.56,2026-04-10 15:05:52,1
T106887,U10277,M1059,restaurant,64.29,2026-04-10 15:58:28,0
T101302,U10298,M1033,gambling,52.87,2026-04-10 17:09:04,0
T105265,U10041,M1008,travel,26.23,2026-04-10 17:47:37,0
T106853,U10174,M1021,gaming,25.24,2026-04-10 17:53:15,0
T107685,U10253,M1025,restaurant,39.15,2026-04-10 18:02:08,0
T105752,U10277,M1051,electronics,62.21,2026-04-10 18:12:14,0
T102857,U10184,M1039,restaurant,23.12,2026-04-10 18:21:45,0
T103215,U10170,M1030,crypto,39.11,2026-04-10 18:47:59,0
T105300,U10233,M1046,crypto,27.18,2026-04-10 18:48:33,0
T106927,U10089,M1044,grocery,26.15,2026-04-10 18:48:56,0
T101091,U10190,M1059,restaurant,22.61,2026-04-10 19:21:16,0
T105521,U10115,M1029,crypto,130.27,2026-04-10 19:37:52,1
T101093,U10262,M1059,restaurant,55.7,2026-04-10 19:45:33,0
T105771,U10047,M1023,pharmacy,37.01,2026-04-10 19:48:27,0
T106947,U10097,M1044,grocery,25.5,2026-04-10 19:49:51,0
T106742,U10188,M1020,gambling,11.17,2026-04-10 19:50:45,0
T103065,U10078,M1017,electronics,52.33,2026-04-10 20:13:01,0
T101065,U10272,M1023,pharmacy,44.07,2026-04-10 20:14:42,0
T107740,U10225,M1004,crypto,48.32,2026-04-10 20:32:49,0
T103546,U10031,M1057,electronics,134.34,2026-04-10 20:36:27,0
T104014,U10253,M1034,fashion,36.12,2026-04-10 20:42:11,0
T105938,U10292,M1028,gambling,117.93,2026-04-10 20:42:31,0
T107318,U10261,M1020,gambling,55.06,2026-04-10 20:46:29,0
T105367,U10095,M1009,grocery,28.05,2026-04-10 20:53:59,0
T105607,U10193,M1011,pharmacy,22.64,2026-04-10 20:56:55,0
T107633,U10260,M1018,fashion,9.67,2026-04-10 21:54:13,0
T102949,U10136,M1009,grocery,93.05,2026-04-10 22:02:50,0
T102814,U10094,M1050,utilities,72.56,2026-04-10 22:12:29,0
T107059,U10076,M1007,restaurant,17.36,2026-04-10 22:47:11,1
T106414,U10018,M1018,fashion,37.34,2026-04-10 22:49:03,0
T102501,U10193,M1001,utilities,7.21,2026-04-10 23:41:43,0
T102622,U10252,M1013,utilities,52.63,2026-04-11 00:10:51,0
T102784,U10057,M1017,electronics,29.63,2026-04-11 01:39:17,0
T106031,U10062,M1053,crypto,66.35,2026-04-11 01:41:50,0
T100152,U10083,M1021,gaming,18.79,2026-04-11 01:43:58,0
T104697,U10258,M1035,grocery,32.94,2026-04-11 02:12:43,0
T105901,U10132,M1059,restaurant,114.27,2026-04-11 02:22:02,0
T104301,U10017,M1011,pharmacy,100.87,2026-04-11 02:44:11,0
T101784,U10261,M1040,electronics,27.93,2026-04-11 03:03:28,0
T107006,U10126,M1036,fashion,30.49,2026-04-11 04:29:39,0
T102747,U10024,M1008,travel,41.9,2026-04-11 05:08:08,0
T106272,U10138,M1022,electronics,28.3,2026-04-11 06:27:13,0
T102053,U10055,M1005,fashion,428.8,2026-04-11 07:07:07,0
T107103,U10088,M1032,grocery,543.09,2026-04-11 07:15:07,1
T103734,U10017,M1014,utilities,62.67,2026-04-11 08:20:49,0
T107021,U10044,M1029,crypto,28.41,2026-04-11 09:03:49,0
T102112,U10204,M1011,pharmacy,82.17,2026-04-11 09:49:14,0
T101144,U10290,M1009,grocery,36.22,2026-04-11 10:11:55,0
T107731,U10249,M1051,electronics,24.53,2026-04-11 10:45:34,0
T105157,U10128,M1024,utilities,33.07,2026-04-11 11:03:24,0
T106835,U10201,M1004,crypto,10.43,2026-04-11 11:04:18,0
T105418,U10236,M1019,crypto,21.03,2026-04-11 11:07:46,0
T105263,U10188,M1043,gaming,47.04,2026-04-11 11:23:06,0
T105769,U10043,M1036,fashion,121.84,2026-04-11 11:49:09,0
T103455,U10106,M1013,utilities,256.75,2026-04-11 12:58:17,0
T106067,U10083,M1042,utilities,21.21,2026-04-11 13:04:28,0
T106821,U10023,M1021,gaming,19.06,2026-04-11 14:08:37,0
T106815,U10125,M1004,crypto,101.6,2026-04-11 14:13:52,0
T107875,U10287,M1022,electronics,11.83,2026-04-11 14:27:34,0
T104033,U10278,M1037,fashion,22.51,2026-04-11 14:29:52,0
T103977,U10203,M1024,utilities,45.24,2026-04-11 15:32:29,0
T104239,U10292,M1025,restaurant,83.05,2026-04-11 15:38:23,0
T103000,U10041,M1048,restaurant,60.81,2026-04-11 16:15:16,0
T105731,U10280,M1000,grocery,72.29,2026-04-11 16:38:34,0
T102858,U10147,M1001,utilities,22.98,2026-04-11 16:43:49,0
T104844,U10175,M1010,gambling,25.82,2026-04-11 17:15:08,1
T106874,U10170,M1038,travel,19.19,2026-04-11 18:07:28,0
T102703,U10004,M1014,utilities,112.0,2026-04-11 18:43:07,0
T107286,U10057,M1029,crypto,21.17,2026-04-11 19:10:58,1
T103472,U10270,M1039,restaurant,162.68,2026-04-11 19:12:52,0
T100615,U10229,M1020,gambling,13.98,2026-04-11 19:14:16,0
T107594,U10297,M1015,utilities,572.16,2026-04-11 20:11:45,0
T106776,U10084,M1026,crypto,14.08,2026-04-11 20:17:48,0
T105464,U10079,M1020,gambling,21.51,2026-04-11 21:27:50,0
T106052,U10073,M1014,utilities,27.73,2026-04-11 21:37:36,0
T103466,U10152,M1027,fashion,15.12,2026-04-11 21:45:19,0
T100375,U10192,M1035,grocery,7.73,2026-04-11 21:53:27,0
T102026,U10031,M1045,pharmacy,60.45,2026-04-11 22:09:19,0
T103614,U10127,M1039,restaurant,70.42,2026-04-11 22:44:56,0
T101522,U10147,M1018,fashion,7.05,2026-04-11 22:48:39,0
T105494,U10264,M1052,gaming,18.39,2026-04-12 00:47:52,0
T103076,U10039,M1034,fashion,36.91,2026-04-12 01:28:06,0
T100180,U10062,M1012,utilities,27.02,2026-04-12 01:55:35,0
T102200,U10261,M1009,grocery,480.69,2026-04-12 02:02:58,0
T107577,U10220,M1047,fashion,29.4,2026-04-12 02:07:04,0
T100156,U10195,M1051,electronics,87.42,2026-04-12 02:17:23,0
T106553,U10189,M1045,pharmacy,21.96,2026-04-12 03:19:26,0
T104874,U10115,M1043,gaming,19.49,2026-04-12 03:21:06,0
T105272,U10067,M1053,crypto,11.31,2026-04-12 03:31:51,0
T106111,U10013,M1006,grocery,28.65,2026-04-12 03:57:31,0
T102337,U10267,M1015,utilities,17.55,2026-04-12 04:10:41,0
T102823,U10159,M1036,fashion,107.46,2026-04-12 04:27:11,0
T100015,U10065,M1053,crypto,5.92,2026-04-12 04:33:40,0
T106113,U10022,M1043,gaming,17.31,2026-04-12 05:09:42,1
T100507,U10134,M1020,gambling,52.61,2026-04-12 06:13:17,0
T105039,U10019,M1006,grocery,52.53,2026-04-12 06:42:17,0
T105260,U10010,M1014,utilities,63.85,2026-04-12 07:10:04,0
T105392,U10037,M1049,utilities,17.57,2026-04-12 07:39:09,0
T106123,U10026,M1053,crypto,22.16,2026-04-12 07:47:23,1
T104785,U10050,M1012,utilities,53.69,2026-04-12 08:06:01,0
T107957,U10290,M1048,restaurant,71.53,2026-04-12 08:50:17,0
T104205,U10197,M1003,crypto,87.18,2026-04-12 09:08:55,0
T106578,U10136,M1055,grocery,131.25,2026-04-12 09:10:37,0
T101387,U10289,M1011,pharmacy,28.57,2026-04-12 09:36:28,0
T102349,U10287,M1045,pharmacy,22.2,2026-04-12 10:04:00,0
T100210,U10153,M1027,fashion,76.25,2026-04-12 10:09:13,0
T105085,U10228,M1009,grocery,21.38,2026-04-12 10:10:41,0
T103358,U10083,M1007,restaurant,26.81,2026-04-12 10:12:07,0
T104277,U10063,M1009,grocery,29.16,2026-04-12 10:21:35,0
T101043,U10159,M1023,pharmacy,131.64,2026-04-12 11:08:58,0
T104999,U10190,M1002,restaurant,36.46,2026-04-12 11:15:55,0
T103904,U10138,M1044,grocery,51.07,2026-04-12 11:23:25,0
T104760,U10016,M1051,electronics,77.99,2026-04-12 11:56:56,0
T103933,U10095,M1056,gambling,32.03,2026-04-12 11:58:35,0
T102691,U10202,M1024,utilities,23.73,2026-04-12 12:46:48,0
T103512,U10200,M1048,restaurant,22.19,2026-04-12 13:21:26,0
T101589,U10282,M1022,electronics,58.97,2026-04-12 13:40:32,0
T101319,U10271,M1000,grocery,48.29,2026-04-12 14:08:12,0
T104276,U10093,M1057,electronics,49.82,2026-04-12 15:06:03,0
T106790,U10049,M1054,crypto,16.38,2026-04-12 15:19:41,0
T102563,U10025,M1054,crypto,29.61,2026-04-12 15:32:21,0
T105977,U10014,M1012,utilities,26.83,2026-04-12 16:02:31,0
T100998,U10133,M1012,utilities,24.88,2026-04-12 16:31:22,0
T106000,U10196,M1024,utilities,31.63,2026-04-12 16:58:22,0
T100756,U10200,M1051,electronics,11.07,2026-04-12 17:29:28,0
T102111,U10282,M1046,crypto,103.83,2026-04-12 17:56:00,0
T102985,U10166,M1044,grocery,51.41,2026-04-12 18:10:36,0
T107635,U10082,M1000,grocery,16.5,2026-04-12 18:21:48,0
T106035,U10264,M1043,gaming,32.97,2026-04-12 19:01:50,0
T100404,U10025,M1000,grocery,18.29,2026-04-12 19:03:31,0
T102636,U10156,M1055,grocery,185.5,2026-04-12 20:10:23,0
T100393,U10219,M1056,gambling,15.63,2026-04-12 20:10:57,0
T104850,U10112,M1007,restaurant,12.27,2026-04-12 21:08:43,0
T103800,U10121,M1036,fashion,10.52,2026-04-12 22:27:16,0
T101886,U10028,M1003,crypto,44.96,2026-04-12 22:55:45,0
T103460,U10184,M1008,travel,53.74,2026-04-12 23:11:40,0
T105507,U10128,M1036,fashion,9.61,2026-04-13 00:17:30,0
T100997,U10156,M1012,utilities,32.74,2026-04-13 00:20:05,0
T106197,U10290,M1005,fashion,95.86,2026-04-13 00:22:23,0
T102978,U10244,M1005,fashion,55.97,2026-04-13 00:54:58,0
T102548,U10095,M1018,fashion,121.01,2026-04-13 01:04:26,0
T106266,U10056,M1006,grocery,22.13,2026-04-13 01:11:58,0
T102431,U10224,M1052,gaming,348.34,2026-04-13 01:14:20,0
T102192,U10036,M1024,utilities,17.23,2026-04-13 01:25:06,0
T100889,U10178,M1012,utilities,13.98,2026-04-13 01:35:50,0
T100127,U10125,M1012,utilities,79.23,2026-04-13 02:05:28,0
T102854,U10049,M1028,gambling,69.18,2026-04-13 02:13:05,0
T102914,U10228,M1022,electronics,146.27,2026-04-13 02:23:08,0
T102522,U10139,M1049,utilities,52.92,2026-04-13 02:28:11,0
T103259,U10284,M1032,grocery,31.41,2026-04-13 04:00:56,0
T102700,U10157,M1055,grocery,10.7,2026-04-13 04:55:47,0
T107359,U10283,M1028,gambling,40.88,2026-04-13 05:10:58,0
T104081,U10172,M1020,gambling,68.85,2026-04-13 05:26:00,0
T101978,U10080,M1000,grocery,45.3,2026-04-13 05:36:44,0
T105200,U10242,M1014,utilities,38.67,2026-04-13 05:41:52,0
T105799,U10275,M1026,crypto,25.0,2026-04-13 05:48:50,0
T106677,U10099,M1023,pharmacy,9.77,2026-04-13 06:36:36,0
T103013,U10036,M1019,crypto,52.47,2026-04-13 06:52:16,0
T100419,U10130,M1017,electronics,38.98,2026-04-13 07:11:49,0
T106428,U10091,M1058,utilities,19.43,2026-04-13 07:13:03,0
T106718,U10121,M1037,fashion,13.38,2026-04-13 07:13:31,0
T107016,U10150,M1004,crypto,185.36,2026-04-13 07:57:14,0
T107586,U10049,M1034,fashion,44.9,2026-04-13 08:13:38,0
T105307,U10265,M1004,crypto,18.17,2026-04-13 08:26:51,0
T104829,U10275,M1030,crypto,14.3,2026-04-13 08:29:49,0
T100341,U10170,M1031,travel,54.86,2026-04-13 09:04:54,0
T101247,U10173,M1046,crypto,42.31,2026-04-13 09:07:35,0
T104891,U10004,M1043,gaming,126.38,2026-04-13 09:14:02,0
T103676,U10187,M1011,pharmacy,35.22,2026-04-13 09:19:38,0
T102695,U10244,M1054,crypto,105.67,2026-04-13 09:42:29,0
T104410,U10086,M1055,grocery,130.92,2026-04-13 10:11:58,0
T107322,U10207,M1045,pharmacy,236.36,2026-04-13 10:17:19,1
T106455,U10023,M1013,utilities,21.4,2026-04-13 10:21:44,0
T104544,U10124,M1012,utilities,67.3,2026-04-13 10:50:06,0
T105808,U10272,M1030,crypto,72.54,2026-04-13 11:12:24,0
T102981,U10233,M1046,crypto,31.15,2026-04-13 11:26:50,0
T102366,U10058,M1005,fashion,61.13,2026-04-13 11:30:12,0
T100544,U10279,M1007,restaurant,96.42,2026-04-13 11:43:28,0
T106232,U10239,M1039,restaurant,12.24,2026-04-13 11:49:53,1
T107512,U10028,M1013,utilities,28.22,2026-04-13 12:14:06,0
T107308,U10115,M1052,gaming,23.2,2026-04-13 12:38:11,0
T103394,U10280,M1042,utilities,91.42,2026-04-13 12:42:06,0
